CustomerID,Age,Gender,Tenure_Months,Monthly_Charges,Contract_Type,Internet_Service,Tech_Support,Payment_Method,Churn
14401,31,Female,17,58.66,One Year,Fiber Optic,Yes,Credit Card,No
14402,42,Male,61,71.74,Month-to-Month,No,Yes,Electronic Check,No
14403,25,Female,10,66.04,One Year,DSL,No,Bank Transfer,No
14404,60,Male,38,86.51,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
14405,21,Male,39,31.13,Month-to-Month,DSL,No,Electronic Check,Yes
14406,45,Male,30,48.96,Month-to-Month,Fiber Optic,No,Credit Card,Yes
14407,24,Male,34,55.71,Month-to-Month,Fiber Optic,Yes,Bank Transfer,No
14408,27,Male,33,30.52,Month-to-Month,DSL,No,Mailed Check,Yes
14409,68,Male,32,109.71,Month-to-Month,DSL,No,Bank Transfer,Yes
14410,74,Male,12,84.97,Month-to-Month,DSL,No,Electronic Check,Yes
14411,53,Female,65,20.1,One Year,DSL,No,Bank Transfer,No
14412,19,Male,10,88.41,Month-to-Month,DSL,No,Credit Card,No
14413,43,Female,19,70.26,One Year,Fiber Optic,No,Bank Transfer,Yes
14414,70,Female,23,67.63,Month-to-Month,DSL,No,Bank Transfer,No
14415,67,Female,57,118.88,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
14416,31,Female,59,78.0,Month-to-Month,DSL,Yes,Mailed Check,Yes
14417,33,Female,54,108.64,Month-to-Month,DSL,No,Electronic Check,Yes
14418,71,Male,2,110.49,One Year,DSL,No,Bank Transfer,No
14419,60,Male,48,21.16,Month-to-Month,DSL,No,Credit Card,No
14420,59,Female,6,10.92,Month-to-Month,DSL,No,Mailed Check,No
14421,34,Female,43,57.88,One Year,Fiber Optic,Yes,Electronic Check,No
14422,63,Female,17,94.62,Two Year,Fiber Optic,Yes,Electronic Check,Yes
14423,39,Male,36,100.66,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
14424,21,Female,24,96.62,One Year,DSL,No,Credit Card,No
14425,36,Male,61,59.2,Month-to-Month,DSL,Yes,Electronic Check,Yes
14426,19,Male,29,92.5,Month-to-Month,Fiber Optic,No,Credit Card,Yes
14427,56,Female,58,89.07,Two Year,DSL,No,Bank Transfer,No
14428,26,Male,66,44.52,One Year,DSL,No,Credit Card,No
14429,36,Male,53,28.56,One Year,DSL,Yes,Credit Card,No
14430,33,Male,70,78.36,Month-to-Month,No,No,Electronic Check,No
14431,71,Female,9,84.48,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
14432,42,Female,42,72.48,One Year,Fiber Optic,No,Bank Transfer,Yes
14433,65,Female,39,33.45,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
14434,35,Female,69,40.43,One Year,Fiber Optic,No,Credit Card,Yes
14435,40,Female,40,87.93,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
14436,70,Female,59,115.89,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
14437,38,Female,44,113.93,Month-to-Month,DSL,No,Mailed Check,No
14438,28,Female,65,67.16,Two Year,DSL,No,Electronic Check,No
14439,56,Male,11,107.52,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
14440,58,Female,5,13.24,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
14441,21,Male,49,104.73,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
14442,42,Male,51,62.38,Month-to-Month,DSL,Yes,Electronic Check,No
14443,49,Female,36,95.97,Two Year,DSL,No,Credit Card,Yes
14444,47,Male,16,10.61,One Year,DSL,No,Electronic Check,No
14445,62,Male,7,105.54,One Year,DSL,No,Bank Transfer,Yes
14446,43,Female,44,75.45,Month-to-Month,Fiber Optic,Yes,Credit Card,No
14447,74,Male,26,36.43,Month-to-Month,DSL,No,Bank Transfer,No
14448,53,Female,36,48.22,One Year,Fiber Optic,No,Credit Card,No
14449,68,Male,53,32.07,One Year,DSL,No,Credit Card,No
14450,51,Male,44,56.68,Two Year,DSL,No,Credit Card,No
14451,26,Female,12,46.3,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
14452,29,Male,68,68.8,Month-to-Month,Fiber Optic,No,Credit Card,Yes
14453,19,Male,23,99.63,Two Year,No,No,Mailed Check,No
14454,55,Female,30,118.05,Two Year,DSL,No,Credit Card,Yes
14455,22,Female,63,37.66,Two Year,Fiber Optic,No,Credit Card,Yes
14456,22,Male,3,21.72,One Year,DSL,Yes,Credit Card,No
14457,69,Male,34,53.52,Month-to-Month,DSL,No,Electronic Check,No
14458,39,Female,49,25.79,Month-to-Month,Fiber Optic,Yes,Electronic Check,Yes
14459,22,Male,44,101.77,One Year,No,Yes,Electronic Check,No
14460,21,Female,41,65.12,Month-to-Month,DSL,No,Mailed Check,No
14461,26,Female,48,78.2,Two Year,DSL,No,Bank Transfer,No
14462,46,Female,71,26.57,Month-to-Month,No,No,Credit Card,Yes
14463,39,Male,8,92.46,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
14464,44,Male,7,117.09,Month-to-Month,DSL,No,Credit Card,Yes
14465,27,Male,37,63.06,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
14466,33,Female,55,115.87,One Year,Fiber Optic,No,Bank Transfer,No
14467,59,Male,71,13.82,One Year,Fiber Optic,No,Bank Transfer,No
14468,59,Female,50,13.93,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
14469,68,Male,21,115.6,One Year,Fiber Optic,No,Mailed Check,No
14470,27,Female,34,87.03,Month-to-Month,DSL,Yes,Credit Card,No
14471,23,Female,49,30.76,Month-to-Month,DSL,No,Mailed Check,Yes
14472,66,Male,27,50.03,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
14473,22,Female,8,65.85,One Year,DSL,No,Credit Card,No
14474,23,Male,34,87.29,Two Year,Fiber Optic,No,Mailed Check,No
14475,73,Male,18,102.62,Month-to-Month,DSL,Yes,Credit Card,No
14476,64,Male,51,19.09,Month-to-Month,DSL,Yes,Mailed Check,No
14477,42,Male,12,82.22,Two Year,Fiber Optic,No,Electronic Check,No
14478,68,Male,51,62.44,Month-to-Month,DSL,No,Electronic Check,No
14479,67,Female,63,75.74,Month-to-Month,Fiber Optic,Yes,Electronic Check,No
14480,21,Male,40,65.94,Two Year,Fiber Optic,No,Bank Transfer,Yes
14481,57,Female,22,59.58,Month-to-Month,DSL,No,Electronic Check,Yes
14482,65,Male,8,32.61,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
14483,49,Female,28,61.96,Month-to-Month,Fiber Optic,No,Bank Transfer,No
14484,73,Female,50,30.86,One Year,Fiber Optic,No,Electronic Check,No
14485,68,Male,47,14.91,Two Year,Fiber Optic,No,Bank Transfer,No
14486,69,Female,56,51.12,Month-to-Month,DSL,No,Electronic Check,Yes
14487,52,Male,32,12.75,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
14488,27,Male,11,71.88,Two Year,DSL,No,Bank Transfer,No
14489,51,Male,21,17.96,Month-to-Month,DSL,Yes,Electronic Check,No
14490,53,Female,26,58.13,Month-to-Month,DSL,Yes,Bank Transfer,No
14491,23,Female,14,117.82,Month-to-Month,Fiber Optic,No,Credit Card,Yes
14492,60,Female,14,11.09,One Year,Fiber Optic,No,Bank Transfer,Yes
14493,63,Female,3,50.35,One Year,Fiber Optic,No,Mailed Check,Yes
14494,33,Male,57,84.06,Month-to-Month,Fiber Optic,No,Credit Card,Yes
14495,70,Male,7,27.48,Month-to-Month,No,No,Bank Transfer,No
14496,36,Female,39,71.68,One Year,No,No,Credit Card,No
14497,51,Female,57,38.4,Month-to-Month,DSL,Yes,Bank Transfer,No
14498,42,Male,65,34.5,Month-to-Month,DSL,No,Mailed Check,Yes
14499,48,Female,25,108.45,One Year,DSL,No,Electronic Check,Yes
14500,66,Male,31,32.36,Month-to-Month,Fiber Optic,Yes,Bank Transfer,No
14501,58,Female,10,51.42,One Year,DSL,No,Mailed Check,No
14502,34,Female,9,28.66,Month-to-Month,No,No,Bank Transfer,No
14503,64,Female,8,41.23,Month-to-Month,Fiber Optic,Yes,Mailed Check,No
14504,47,Male,19,42.24,Month-to-Month,DSL,No,Credit Card,Yes
14505,56,Male,30,45.95,One Year,DSL,Yes,Credit Card,No
14506,71,Female,9,80.52,Two Year,DSL,Yes,Electronic Check,No
14507,72,Female,47,91.69,One Year,Fiber Optic,No,Mailed Check,No
14508,48,Female,46,66.17,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
14509,36,Female,1,77.15,One Year,Fiber Optic,No,Credit Card,No
14510,52,Female,3,99.46,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
14511,46,Female,34,119.95,Two Year,DSL,Yes,Bank Transfer,No
14512,18,Female,25,60.22,Month-to-Month,No,No,Mailed Check,Yes
14513,21,Female,30,113.01,Month-to-Month,DSL,No,Electronic Check,Yes
14514,45,Male,1,63.94,Month-to-Month,No,No,Bank Transfer,Yes
14515,35,Male,18,96.02,Month-to-Month,Fiber Optic,No,Credit Card,Yes
14516,43,Male,33,73.05,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
14517,57,Male,9,107.24,Month-to-Month,Fiber Optic,Yes,Electronic Check,No
14518,36,Female,7,59.36,Month-to-Month,DSL,No,Mailed Check,Yes
14519,72,Male,30,86.54,Month-to-Month,Fiber Optic,Yes,Bank Transfer,No
14520,72,Male,13,61.29,Month-to-Month,No,No,Credit Card,Yes
14521,74,Female,13,104.27,Month-to-Month,DSL,Yes,Mailed Check,Yes
14522,23,Male,42,119.38,Month-to-Month,DSL,No,Bank Transfer,Yes
14523,18,Male,63,36.76,One Year,Fiber Optic,No,Electronic Check,Yes
14524,25,Male,69,62.18,Two Year,Fiber Optic,Yes,Bank Transfer,No
14525,50,Male,36,18.94,Month-to-Month,DSL,No,Electronic Check,No
14526,68,Male,35,25.51,Two Year,Fiber Optic,No,Credit Card,No
14527,60,Female,46,112.21,Month-to-Month,DSL,No,Mailed Check,Yes
14528,38,Female,45,69.8,One Year,No,No,Bank Transfer,Yes
14529,41,Female,56,53.46,One Year,Fiber Optic,No,Credit Card,No
14530,42,Male,5,83.86,Month-to-Month,DSL,Yes,Credit Card,Yes
14531,64,Male,44,71.62,One Year,No,Yes,Bank Transfer,No
14532,72,Male,28,41.76,Two Year,DSL,Yes,Electronic Check,No
14533,74,Female,42,34.93,Two Year,Fiber Optic,No,Mailed Check,Yes
14534,60,Male,31,74.93,One Year,Fiber Optic,Yes,Bank Transfer,No
14535,36,Male,7,30.71,One Year,Fiber Optic,No,Bank Transfer,No
14536,46,Male,7,25.31,Month-to-Month,No,Yes,Electronic Check,Yes
14537,70,Male,4,45.02,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
14538,27,Female,32,104.75,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
14539,73,Female,28,14.05,Month-to-Month,Fiber Optic,No,Credit Card,Yes
14540,29,Male,56,101.66,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
14541,50,Female,4,78.31,One Year,Fiber Optic,No,Electronic Check,Yes
14542,73,Female,8,14.44,Month-to-Month,DSL,Yes,Mailed Check,No
14543,24,Female,14,76.22,One Year,DSL,No,Electronic Check,No
14544,34,Male,30,56.86,One Year,Fiber Optic,Yes,Bank Transfer,No
14545,27,Female,3,102.52,One Year,DSL,No,Mailed Check,No
14546,48,Female,2,109.79,One Year,DSL,No,Bank Transfer,No
14547,23,Male,10,41.51,One Year,No,No,Credit Card,No
14548,34,Female,70,96.26,One Year,Fiber Optic,No,Bank Transfer,No
14549,67,Female,71,44.08,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
14550,54,Female,16,42.52,One Year,Fiber Optic,No,Mailed Check,No
14551,35,Male,70,31.19,Month-to-Month,DSL,No,Electronic Check,No
14552,43,Male,22,84.63,One Year,DSL,No,Credit Card,No
14553,66,Female,35,38.79,Month-to-Month,No,Yes,Electronic Check,Yes
14554,71,Male,49,61.13,Two Year,Fiber Optic,No,Electronic Check,No
14555,33,Male,2,99.33,One Year,Fiber Optic,No,Mailed Check,Yes
14556,25,Male,66,97.11,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
14557,41,Female,19,104.1,Month-to-Month,DSL,No,Electronic Check,Yes
14558,30,Female,69,27.72,One Year,Fiber Optic,No,Mailed Check,No
14559,46,Male,4,74.56,Month-to-Month,DSL,Yes,Electronic Check,Yes
14560,49,Female,41,110.63,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
14561,41,Male,56,14.63,Month-to-Month,DSL,No,Credit Card,Yes
14562,33,Male,55,97.4,One Year,Fiber Optic,Yes,Bank Transfer,No
14563,28,Female,31,37.09,Month-to-Month,No,No,Bank Transfer,No
14564,49,Male,22,83.66,Month-to-Month,DSL,No,Credit Card,Yes
14565,23,Male,48,88.91,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
14566,52,Male,4,111.81,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
14567,50,Male,21,65.97,Two Year,Fiber Optic,Yes,Bank Transfer,No
14568,35,Female,41,103.31,Month-to-Month,Fiber Optic,Yes,Credit Card,No
14569,54,Male,45,14.98,Month-to-Month,DSL,Yes,Bank Transfer,No
14570,30,Female,8,56.26,One Year,No,No,Credit Card,No
14571,27,Male,9,58.35,Two Year,Fiber Optic,No,Bank Transfer,Yes
14572,54,Female,18,69.21,Two Year,DSL,Yes,Mailed Check,No
14573,43,Male,31,62.95,Month-to-Month,DSL,No,Mailed Check,Yes
14574,63,Male,35,116.48,Month-to-Month,DSL,No,Bank Transfer,Yes
14575,34,Female,30,18.64,Two Year,DSL,Yes,Credit Card,No
14576,18,Female,18,39.15,Month-to-Month,Fiber Optic,No,Credit Card,Yes
14577,42,Male,41,116.55,One Year,DSL,No,Bank Transfer,Yes
14578,51,Male,24,58.98,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
14579,56,Male,48,72.83,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
14580,27,Male,14,18.91,Two Year,DSL,No,Electronic Check,No
14581,37,Male,19,41.25,Month-to-Month,Fiber Optic,No,Credit Card,No
14582,24,Female,60,14.36,Month-to-Month,DSL,Yes,Mailed Check,No
14583,73,Female,22,25.13,Month-to-Month,Fiber Optic,No,Electronic Check,No
14584,33,Male,30,79.66,Month-to-Month,No,No,Credit Card,No
14585,54,Female,15,94.0,Month-to-Month,Fiber Optic,No,Credit Card,Yes
14586,46,Female,21,105.71,Two Year,DSL,Yes,Bank Transfer,No
14587,29,Male,26,37.66,One Year,DSL,No,Mailed Check,No
14588,34,Female,12,46.62,Month-to-Month,DSL,No,Electronic Check,No
14589,65,Male,7,72.63,Month-to-Month,Fiber Optic,No,Credit Card,Yes
14590,37,Female,35,19.21,One Year,Fiber Optic,No,Electronic Check,No
14591,43,Female,68,98.74,Month-to-Month,No,Yes,Mailed Check,Yes
14592,65,Female,2,63.16,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
14593,36,Female,20,116.21,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
14594,64,Female,47,22.9,Month-to-Month,DSL,Yes,Mailed Check,No
14595,29,Male,12,24.66,Month-to-Month,DSL,No,Credit Card,Yes
14596,38,Female,53,48.34,Two Year,DSL,No,Mailed Check,No
14597,59,Male,17,32.74,Month-to-Month,DSL,Yes,Credit Card,Yes
14598,71,Female,18,86.62,One Year,Fiber Optic,No,Mailed Check,No
14599,51,Female,24,114.15,One Year,No,No,Mailed Check,No
14600,24,Female,37,19.89,Month-to-Month,Fiber Optic,Yes,Electronic Check,Yes
14601,62,Male,30,36.65,One Year,Fiber Optic,No,Electronic Check,No
14602,52,Female,52,36.17,Month-to-Month,Fiber Optic,No,Credit Card,Yes
14603,32,Female,23,66.0,Two Year,DSL,No,Bank Transfer,Yes
14604,18,Male,37,59.72,Month-to-Month,DSL,Yes,Mailed Check,No
14605,43,Male,24,89.96,Two Year,DSL,No,Credit Card,No
14606,52,Male,50,90.59,One Year,DSL,Yes,Credit Card,No
14607,42,Female,20,73.0,Month-to-Month,DSL,No,Bank Transfer,No
14608,59,Female,47,75.01,Month-to-Month,Fiber Optic,Yes,Mailed Check,No
14609,32,Female,18,102.65,Month-to-Month,No,Yes,Electronic Check,Yes
14610,39,Female,26,53.66,Month-to-Month,DSL,Yes,Electronic Check,Yes
14611,23,Male,71,11.36,One Year,Fiber Optic,No,Bank Transfer,Yes
14612,69,Male,43,33.43,Month-to-Month,DSL,No,Credit Card,Yes
14613,32,Female,47,13.89,One Year,Fiber Optic,No,Electronic Check,No
14614,41,Male,43,53.28,Month-to-Month,DSL,No,Credit Card,No
14615,38,Male,32,49.36,Month-to-Month,DSL,No,Bank Transfer,Yes
14616,24,Male,7,20.85,One Year,DSL,No,Credit Card,Yes
14617,74,Female,32,93.05,One Year,DSL,Yes,Electronic Check,No
14618,46,Male,65,70.84,Month-to-Month,No,No,Electronic Check,No
14619,49,Female,58,34.83,Month-to-Month,DSL,Yes,Credit Card,No
14620,49,Female,53,93.5,Month-to-Month,DSL,No,Bank Transfer,Yes
14621,70,Female,34,83.47,Month-to-Month,DSL,No,Bank Transfer,No
14622,22,Male,69,31.08,One Year,Fiber Optic,No,Credit Card,Yes
14623,21,Male,56,118.12,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
14624,39,Male,66,29.52,Two Year,No,No,Credit Card,Yes
14625,35,Male,32,94.89,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
14626,52,Female,50,116.51,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
14627,34,Female,24,89.81,Month-to-Month,DSL,No,Credit Card,Yes
14628,67,Female,46,83.24,Month-to-Month,DSL,Yes,Mailed Check,Yes
14629,67,Male,3,109.37,One Year,Fiber Optic,No,Electronic Check,No
14630,73,Male,10,39.6,Two Year,Fiber Optic,No,Bank Transfer,No
14631,41,Male,6,40.49,Month-to-Month,Fiber Optic,No,Electronic Check,No
14632,19,Female,52,80.53,Month-to-Month,DSL,No,Credit Card,No
14633,30,Female,50,107.04,Two Year,DSL,Yes,Mailed Check,No
14634,71,Male,58,77.91,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
14635,32,Female,52,117.48,One Year,Fiber Optic,No,Credit Card,No
14636,22,Female,13,34.52,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
14637,20,Male,59,100.85,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
14638,54,Male,39,112.0,Month-to-Month,DSL,No,Bank Transfer,Yes
14639,54,Female,53,56.97,One Year,Fiber Optic,Yes,Bank Transfer,No
14640,54,Male,58,115.82,One Year,DSL,No,Credit Card,No
14641,20,Female,20,32.24,Month-to-Month,Fiber Optic,No,Credit Card,Yes
14642,52,Male,63,114.81,Month-to-Month,DSL,No,Bank Transfer,Yes
14643,69,Female,10,109.31,One Year,Fiber Optic,No,Mailed Check,Yes
14644,40,Male,26,17.28,Month-to-Month,DSL,Yes,Bank Transfer,No
14645,45,Male,19,67.35,One Year,Fiber Optic,Yes,Bank Transfer,No
14646,47,Male,61,68.17,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
14647,35,Female,34,16.27,Two Year,Fiber Optic,No,Credit Card,Yes
14648,69,Female,44,14.35,Month-to-Month,DSL,Yes,Mailed Check,No
14649,53,Male,18,10.56,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
14650,50,Female,16,67.7,Month-to-Month,Fiber Optic,Yes,Electronic Check,No
14651,43,Female,26,61.02,One Year,Fiber Optic,No,Credit Card,Yes
14652,65,Male,65,113.45,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
14653,57,Male,66,47.65,Two Year,Fiber Optic,No,Credit Card,No
14654,34,Male,27,82.41,Month-to-Month,DSL,No,Credit Card,Yes
14655,57,Female,4,10.83,One Year,DSL,Yes,Bank Transfer,No
14656,24,Male,51,82.99,One Year,Fiber Optic,No,Mailed Check,Yes
14657,74,Female,3,110.48,Month-to-Month,DSL,No,Bank Transfer,Yes
14658,25,Female,66,49.02,One Year,No,No,Credit Card,No
14659,70,Female,16,44.55,Two Year,DSL,No,Bank Transfer,No
14660,73,Male,28,78.86,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
14661,48,Male,44,46.14,One Year,Fiber Optic,No,Electronic Check,Yes
14662,29,Female,18,54.27,One Year,Fiber Optic,No,Mailed Check,No
14663,65,Female,2,40.04,Month-to-Month,Fiber Optic,No,Credit Card,Yes
14664,48,Male,44,47.94,Month-to-Month,DSL,No,Credit Card,Yes
14665,61,Male,20,84.74,Month-to-Month,Fiber Optic,No,Credit Card,Yes
14666,36,Male,56,111.46,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
14667,27,Male,23,74.14,Month-to-Month,Fiber Optic,Yes,Mailed Check,No
14668,56,Male,60,11.1,Two Year,Fiber Optic,No,Credit Card,Yes
14669,29,Male,71,39.03,Month-to-Month,Fiber Optic,Yes,Electronic Check,Yes
14670,37,Male,45,114.75,One Year,DSL,No,Mailed Check,Yes
14671,54,Male,47,110.14,Month-to-Month,DSL,No,Mailed Check,Yes
14672,65,Male,37,22.72,Month-to-Month,DSL,No,Credit Card,Yes
14673,58,Female,8,109.93,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
14674,24,Male,5,116.1,One Year,DSL,Yes,Electronic Check,No
14675,69,Male,23,45.7,One Year,DSL,No,Electronic Check,No
14676,71,Female,10,87.11,Month-to-Month,DSL,No,Credit Card,Yes
14677,31,Male,27,71.6,Month-to-Month,Fiber Optic,No,Credit Card,Yes
14678,28,Male,1,47.08,Two Year,Fiber Optic,No,Electronic Check,No
14679,24,Female,71,26.87,Month-to-Month,DSL,No,Credit Card,No
14680,46,Male,8,50.36,Two Year,No,No,Credit Card,Yes
14681,27,Female,11,112.06,Month-to-Month,DSL,No,Credit Card,Yes
14682,46,Female,28,99.24,Two Year,Fiber Optic,No,Credit Card,No
14683,26,Male,34,46.37,Two Year,DSL,No,Mailed Check,No
14684,53,Female,43,70.24,Month-to-Month,Fiber Optic,No,Credit Card,Yes
14685,65,Female,28,54.66,One Year,Fiber Optic,No,Credit Card,Yes
14686,27,Female,49,61.29,One Year,DSL,Yes,Electronic Check,No
14687,36,Female,61,93.73,Month-to-Month,No,Yes,Bank Transfer,Yes
14688,73,Male,37,69.73,Two Year,Fiber Optic,No,Electronic Check,No
14689,48,Female,3,29.91,One Year,DSL,Yes,Electronic Check,No
14690,34,Female,9,39.59,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
14691,26,Male,2,72.46,Month-to-Month,Fiber Optic,No,Credit Card,Yes
14692,62,Female,23,86.21,Month-to-Month,DSL,No,Credit Card,Yes
14693,50,Male,51,65.89,Month-to-Month,No,Yes,Electronic Check,Yes
14694,51,Female,17,78.22,Month-to-Month,DSL,No,Credit Card,Yes
14695,62,Male,25,96.83,Two Year,No,Yes,Electronic Check,Yes
14696,41,Female,27,69.99,One Year,Fiber Optic,No,Mailed Check,Yes
14697,26,Male,20,117.49,One Year,Fiber Optic,Yes,Electronic Check,No
14698,24,Female,36,35.91,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
14699,33,Male,28,111.17,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
14700,36,Male,29,37.24,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
14701,56,Male,42,68.48,One Year,Fiber Optic,No,Bank Transfer,Yes
14702,23,Male,58,60.15,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
14703,67,Male,32,51.02,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
14704,68,Female,12,115.9,Two Year,Fiber Optic,No,Electronic Check,Yes
14705,28,Female,30,39.95,One Year,Fiber Optic,No,Mailed Check,Yes
14706,29,Male,60,84.24,One Year,DSL,Yes,Bank Transfer,No
14707,59,Male,11,98.45,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
14708,30,Female,11,31.67,Month-to-Month,No,Yes,Credit Card,No
14709,29,Female,50,117.05,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
14710,38,Male,1,70.13,Two Year,Fiber Optic,No,Electronic Check,No
14711,27,Female,27,110.59,Month-to-Month,DSL,Yes,Bank Transfer,No
14712,37,Male,32,83.03,One Year,No,Yes,Bank Transfer,No
14713,67,Male,6,81.44,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
14714,53,Male,41,48.01,One Year,DSL,Yes,Credit Card,No
14715,45,Female,36,94.76,Month-to-Month,No,No,Credit Card,Yes
14716,41,Male,39,13.28,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
14717,22,Female,30,71.14,Month-to-Month,DSL,No,Credit Card,No
14718,54,Female,57,13.54,Month-to-Month,DSL,Yes,Bank Transfer,No
14719,29,Female,11,43.76,Month-to-Month,No,No,Credit Card,No
14720,52,Female,3,20.59,Month-to-Month,Fiber Optic,Yes,Credit Card,No
14721,57,Male,48,110.28,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
14722,71,Male,6,79.11,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
14723,19,Female,7,83.54,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
14724,67,Male,44,103.62,Month-to-Month,DSL,Yes,Electronic Check,No
14725,58,Female,61,90.63,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
14726,62,Male,54,23.66,One Year,Fiber Optic,No,Credit Card,Yes
14727,56,Male,51,77.93,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
14728,59,Male,48,117.6,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
14729,26,Male,61,33.55,Two Year,No,No,Electronic Check,No
14730,39,Male,40,78.17,Month-to-Month,No,Yes,Bank Transfer,No
14731,64,Male,3,72.0,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
14732,22,Female,30,53.08,One Year,DSL,No,Bank Transfer,No
14733,29,Male,24,115.01,Month-to-Month,DSL,Yes,Electronic Check,Yes
14734,18,Male,67,49.2,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
14735,61,Male,2,20.3,Two Year,DSL,Yes,Bank Transfer,No
14736,39,Female,44,115.88,Two Year,DSL,No,Bank Transfer,No
